id,as,lsg,oldstat,func,rel,assn,drink,status,howknow,cucard,survey,change,why,time,shift,shtime,fam,knnosw,nosw,inc,usenow,nowsw,x,y,distneares,distcw,distpw,cw50,cw100,cw150,pw50,pw100,pw150,ed,pw,cw,shifted,c50,c50to100,c100to150,p50,p50to100,p100to150,switch,as1to2,as2to3,as3to4,nearest,ed4,safeswitch,safemislab,safenolabe,switchfunc,arsenic,newstat,as4to965,lon,lat
505,5,0,3,1,1,1,23,1,12,0,1,no,NA,NA,NA,NA,3,NA,NA,NA,,NA,256577.6094,2629952.75,12.39000034,55.39400101,12.39000034,0,1,1,3,8,16,2,0,0,0,0,1,0,1,1,2,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.61002762,23.76245066
506,93,2,3,1,1,1,23,1,2,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,256570.0156,2629946,19.92900085,60.35499954,19.92900085,0,1,1,3,7,15,2,0,0,0,0,1,0,1,1,2,noswitch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60995919,23.76239469
507,19,1,3,1,1,0,23,1,12,0,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,256556.3281,2629940.75,34.47100067,65.07700348,34.47100067,0,1,1,1,7,13,0,0,0,0,0,1,0,1,2,2,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.60983586,23.76235115
508,45,0,12,1,1,1,23,1,1,0,0,no,NA,NA,NA,NA,1,NA,NA,NA,,NA,256536.9063,2629957.75,53.31000137,53.3769989,53.31000137,0,1,1,0,8,14,5,0,0,0,0,1,0,0,2,2,noswitch,0,0,0,50to100,1to5,0,0,1,NA,0to50,safe,0,90.60966087,23.76249214
509,79,2,3,1,1,0,23,1,2,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,256466.2813,2629984,50.11899948,96.82099915,50.11899948,0,1,1,0,4,10,10,0,0,0,0,1,0,0,1,2,noswitch,0,0,0,50to100,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.60902451,23.76270986
510,21,0,13,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,4,NA,NA,NA,,NA,256461.7656,2629937.25,24.19000053,120.1969986,24.19000053,0,0,1,1,5,10,5,0,0,0,0,0,1,1,1,1,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.60898381,23.76232216
511,66,0,2,1,1,1,23,2,NA,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,256486.9688,2629960.5,53.81600189,86.39399719,53.81600189,0,1,1,0,4,12,5,0,0,0,0,1,0,0,1,2,noswitch,0,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60921091,23.76251496
512,5,0,2,1,1,0,23,1,1,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,256493.3438,2629944.75,44.99100113,90.66300201,44.99100113,0,1,1,2,5,12,0,0,0,0,0,1,0,1,1,2,noswitch,0,0,0,0to50,none,0,0,1,NA,0to50,safe,0,90.60926834,23.76238434
513,85,0,3,1,1,1,23,1,2,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,8,256487.375,2629883.25,33.50299835,142.5870056,33.50299835,0,0,1,2,3,8,10,0,0,0,0,0,1,1,1,1,noswitch,0,0,0,0to50,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.60921454,23.76187432
514,41,0,13,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,256553,2629894.25,37.88000107,111.6790009,37.88000107,0,0,1,1,5,9,10,0,0,0,0,0,1,1,1,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60980585,23.76196552
515,93,0,12,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,256562.2031,2629865.75,58.35599899,139.8370056,58.35599899,0,0,1,0,3,7,5,0,0,0,0,0,1,0,1,1,noswitch,0,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60988877,23.76172916
516,142,0,2,1,1,0,23,0,12,0,0,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,256439.9531,2630004.75,17.95400047,120.7020035,17.95400047,0,0,1,1,3,8,12,0,0,0,0,0,1,1,1,1,noswitch,1,0,0,0to50,over10,NA,NA,NA,NA,51to150,unsafe,0,90.60878729,23.76288195
517,75,0,2,1,1,0,2,0,2,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,256427.0469,2630035.5,28.02700043,136.9230042,28.02700043,0,0,1,1,2,5,4,0,0,0,0,0,1,1,1,1,noswitch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60867102,23.76313696
518,146,0,2,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,256390.7656,2630010.75,31.66799927,169.9689941,31.66799927,0,0,0,2,2,4,8,0,0,0,0,0,0,1,0,1,noswitch,1,0,0,0to50,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.6083441,23.76293172
519,116,0,2,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,256388.0938,2630004,34.43700027,172.5630035,34.43700027,0,0,0,2,2,4,5,0,0,0,0,0,0,1,0,1,noswitch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60832002,23.76287575
520,160,0,12,0,1,0,0,0,12,1,1,cworpw,NA,NA,NA,NA,NA,NA,NA,NA,,NA,256355.2031,2629998.5,57.86000061,205.5720062,57.86000061,0,0,0,0,2,4,14,NA,NA,0,0,0,0,0,1,1,switch,1,0,0,50to100,over10,NA,NA,NA,NA,151to250,unsafe,0,90.60802366,23.76283014
521,117,0,13,1,1,0,23,1,2,1,1,no,NA,NA,NA,NA,6,NA,NA,NA,,8,256370.2656,2630005,50.95199966,190.3860016,50.95199966,0,0,0,0,2,4,15,0,0,0,0,0,0,0,1,1,noswitch,1,0,0,50to100,over10,NA,NA,NA,NA,51to150,unsafe,0,90.60815938,23.76288404
522,83,2,3,1,1,1,23,1,2,0,0,dugnew,NA,24,NA,NA,NA,NA,NA,NA,,NA,256746.8281,2630039,60.75299835,189.1549988,60.75299835,0,0,0,0,2,9,0,NA,NA,1,0,0,0,0,1,2,switch,0,0,0,50to100,none,NA,NA,NA,NA,51to150,unsafe,0,90.61155238,23.76316588
523,36,0,13,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,256381.75,2629950.5,26.16300011,187.2059937,26.16300011,0,0,0,1,4,5,5,0,0,0,0,0,0,1,1,1,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.60826284,23.76243207
524,29,0,13,1,2,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,256389.3594,2629887.25,6.006999969,208.1499939,6.006999969,0,0,0,1,3,5,8,0,0,0,0,0,0,1,1,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60833138,23.76190752
525,124,2,2,1,1,0,23,2,NA,1,1,dugnew,NA,12,NA,NA,NA,NA,NA,NA,,NA,256329.3906,2629980,74.8769989,232.6790009,74.8769989,0,0,0,0,2,4,5,NA,NA,1,0,0,0,0,1,1,switch,1,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60779107,23.76267673
526,308,0,2,1,2,0,1,0,12,1,1,pw,1,24,NA,NA,NA,4,NA,NA,,NA,256389.8125,2630056,57.95999908,178.0910034,57.95999908,0,0,0,0,2,2,5,1,0,0,0,0,0,0,1,0,switch,0,0,1,50to100,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.60833553,23.76330698
527,101,2,0,0,1,0,0,2,NA,0,0,dugnew,NA,24,NA,NA,NA,NA,NA,NA,,NA,256409.5156,2630024.5,20.84300041,152.2969971,20.84300041,0,0,0,1,2,5,5,NA,NA,1,0,0,0,1,1,1,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60851305,23.76304575
528,359,0,2,1,2,0,0,0,12,1,1,pw,1,30,NA,NA,NA,NA,NA,NA,,NA,256374.0156,2630046.25,61.62400055,191.0010071,61.62400055,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,switch,0,0,1,50to100,none,NA,NA,NA,NA,351to450,unsafe,0,90.60819319,23.76322613
529,301,3,0,0,2,0,0,0,12,0,0,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,256345.8906,2630041.25,83.32099915,217.6860046,83.32099915,0,0,0,0,2,2,5,1,0,0,0,0,0,0,1,0,switch,0,0,1,50to100,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.60793977,23.76318468
530,196,2,0,1,1,0,1,2,NA,1,1,dugnew,NA,24,NA,NA,NA,NA,NA,NA,,NA,256347.2344,2630020.25,76.06600189,213.9170074,76.06600189,0,0,0,0,2,3,7,NA,NA,1,0,0,0,0,1,1,switch,1,0,0,50to100,6to10,NA,NA,NA,NA,151to250,unsafe,0,90.60795187,23.76301052
531,167,0,2,1,1,0,1,0,12,1,1,pw,1,24,NA,NA,NA,4,NA,NA,,NA,256321.0313,2630038.75,105.8669968,241.9080048,105.8669968,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,1,switch,1,0,0,100to150,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.60771577,23.76316395
532,169,0,12,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,256313.7031,2630038,112.6750031,249.0579987,112.6750031,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,noswitch,1,0,0,100to150,none,NA,NA,NA,NA,151to250,unsafe,0,90.60764974,23.76315773
533,271,0,2,1,1,1,23,0,12,1,1,no,NA,NA,NA,NA,NA,24,NA,NA,,NA,256212.0156,2630015,197.1349945,348.7600098,197.1349945,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,noswitch,0,1,0,150plus,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.60673349,23.76296703
534,127,0,12,1,1,1,23,0,12,2,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,256104.9531,2630026.5,304.0969849,456.1759949,304.0969849,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,noswitch,1,0,0,150plus,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60576881,23.76306243
535,143,0,12,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,256070.0469,2630032.75,339.5310059,491.3529968,339.5310059,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,noswitch,1,0,0,150plus,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.6054543,23.76311428
536,100,0,12,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,256585.875,2629847.75,70.27100372,159.9559937,70.27100372,0,0,0,0,2,9,5,0,0,0,0,0,0,0,1,2,noswitch,1,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.61010206,23.76157988
537,52,0,12,1,2,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,256587.0938,2629819.75,92.7440033,187.7350006,92.7440033,0,0,0,0,2,8,5,0,0,0,0,0,0,0,1,2,noswitch,0,0,0,50to100,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.61011303,23.76134767
538,65,0,0,1,2,0,2,0,12,1,1,no,NA,NA,NA,NA,NA,14,NA,NA,,NA,256610.0781,2629791,55.92100143,220.3049927,55.92100143,0,0,0,0,3,8,9,0,0,0,0,0,0,0,1,1,noswitch,0,0,0,50to100,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.61032011,23.76110923
539,70,0,2,1,2,1,23,0,12,1,1,no,NA,NA,NA,NA,NA,14,NA,NA,,NA,256606.8281,2629780,50.82899857,230.3910065,50.82899857,0,0,0,0,3,7,0,0,0,0,0,0,0,0,1,1,noswitch,0,0,0,50to100,none,NA,NA,NA,NA,51to150,unsafe,0,90.61029083,23.76101801
540,51,0,3,1,2,0,23,1,12,1,1,no,NA,NA,NA,NA,NA,14,NA,NA,,1,256622.25,2629777.25,37.60100174,236.5379944,37.60100174,0,0,0,2,5,7,0,0,0,0,0,0,0,1,1,1,noswitch,0,0,0,0to50,none,NA,NA,NA,NA,51to150,unsafe,0,90.61042978,23.7609952
541,102,0,12,1,1,0,1,0,12,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,256637.5,2629764.25,17.93099976,253.3130035,17.93099976,0,0,0,3,6,6,0,0,0,0,0,0,0,1,1,0,noswitch,1,0,0,0to50,none,NA,NA,NA,NA,51to150,unsafe,0,90.61056719,23.76088738
542,205,0,12,1,2,0,0,0,12,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,256534.25,2633286.25,11.81700039,778.9240112,11.81700039,0,0,0,2,9,14,5,1,0,0,0,0,0,1,2,1,switch,0,1,0,0to50,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.60963814,23.79009277
543,41,1,3,1,1,1,23,1,12,2,1,no,NA,NA,NA,NA,5,NA,NA,NA,,NA,256502.5469,2633290.75,12.89000034,810.8980103,12.89000034,0,0,0,6,10,14,7,0,0,0,0,0,0,2,1,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60935248,23.79013009
544,77,0,2,1,2,1,0,0,12,0,0,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,256477.4688,2633275,18.79700089,834.6140137,18.79700089,0,0,0,5,7,18,0,1,0,0,0,0,0,1,1,3,switch,0,0,0,0to50,none,NA,NA,NA,NA,51to150,unsafe,0,90.60912651,23.78999951
545,12,4,13,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,5,NA,NA,NA,,NA,256477.8906,2633309.75,0.739000022,837.3690186,0.739000022,0,0,0,6,10,21,9,0,0,0,0,0,0,2,1,3,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60913032,23.79028763
546,33,0,0,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,5,NA,NA,NA,,NA,256461.5156,2633305.75,13.39000034,853.223999,13.39000034,0,0,0,5,9,21,4,0,0,0,0,0,0,1,1,3,noswitch,0,0,0,0to50,1to5,0,1,0,NA,0to50,safe,0,90.60898278,23.79025447
547,68,0,12,0,2,0,0,0,12,1,1,pw,1,30,NA,NA,NA,NA,NA,NA,,NA,256483.2656,2633346,33.68600082,836.8850098,33.68600082,0,0,0,5,11,16,5,1,0,0,0,0,0,1,2,1,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60917877,23.79058819
548,5,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,3,NA,NA,NA,,NA,256468.9375,2633363.25,16.09300041,853.835022,16.09300041,0,0,0,3,12,17,5,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.60904967,23.79073122
549,5,1,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,256466.7031,2633351.25,27.01300049,854.0689697,27.01300049,0,0,0,5,12,18,10,0,0,0,0,0,0,1,2,2,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60902954,23.79063173
550,120,0,12,1,1,0,0,0,12,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,256475.3438,2633441.5,17.57500076,864.5089722,17.57500076,0,0,0,4,10,16,5,1,0,0,0,0,0,1,2,2,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60910742,23.79138001
551,5,4,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,4,NA,NA,NA,,NA,256469.4688,2633445.25,13.6590004,871.1799927,13.6590004,0,0,0,4,10,15,5,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.60905449,23.7914111
552,31,0,13,1,2,0,2,1,12,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,256471.9219,2633449.5,9.234000206,869.934021,9.234000206,0,0,0,4,10,15,0,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.60907659,23.79144634
553,62,2,2,1,3,0,23,1,3,0,0,dugnew,NA,12,NA,NA,0,NA,NA,NA,,NA,256501.3594,2633411.5,22.44300079,831.8880005,22.44300079,0,0,0,2,8,20,5,NA,NA,1,0,0,0,1,2,3,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60934182,23.79113126
554,24,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,256517.5,2633391.75,5.427999973,811.6820068,5.427999973,0,0,0,2,10,18,0,0,0,0,0,0,0,1,2,2,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.60948725,23.79096751
555,15,0,3,1,1,0,23,1,12,2,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,256495.7344,2633380.5,4.952000141,830.6550293,4.952000141,0,0,0,3,13,17,14,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,over10,0,1,1,NA,0to50,safe,0,90.60929113,23.79087424
556,131,0,2,1,2,1,0,0,12,1,1,pw,1,30,NA,NA,NA,NA,NA,NA,,NA,256455.2813,2633501.25,27.02599907,900.9310303,27.02599907,0,0,0,4,9,15,5,1,0,0,0,0,0,1,1,2,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60892667,23.79187542
557,24,1,3,1,2,0,23,1,12,1,1,no,NA,NA,NA,NA,4,NA,NA,NA,,NA,256437.4688,2633482.5,13.86999989,912.2199707,13.86999989,0,0,0,7,8,13,14,0,0,0,0,0,0,2,1,1,noswitch,0,0,0,0to50,over10,0,1,1,NA,0to50,safe,0,90.60876617,23.79171996
558,5,0,3,1,2,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,256425.5469,2633481.5,12.30500031,923.3579712,12.30500031,0,0,0,5,8,12,14,0,0,0,0,0,0,1,1,1,noswitch,0,0,0,0to50,over10,0,1,1,NA,0to50,safe,0,90.60865875,23.79171168
559,28,0,3,0,2,0,0,1,12,1,1,pw,0,3,NA,NA,NA,NA,NA,NA,,NA,256413.5938,2633477.25,1.231999993,933.6370239,1.231999993,0,0,0,3,8,12,14,1,0,0,0,0,0,1,1,1,switch,0,0,0,0to50,over10,1,1,1,0,0to50,safe,0,90.60855104,23.79167644
560,179,0,2,1,3,0,23,0,12,1,1,pw,1,30,NA,NA,NA,NA,NA,NA,,NA,256456.7813,2633529.75,17.13999939,908.9650269,17.13999939,0,0,0,1,9,14,0,1,0,0,0,0,0,1,2,1,switch,1,0,0,0to50,none,NA,NA,NA,NA,151to250,unsafe,0,90.6089402,23.79211172
561,21,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,256438.8281,2633523,2.038000107,923.5910034,2.038000107,0,0,0,1,9,13,0,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.60877843,23.79205576
562,56,0,12,1,2,0,0,0,12,1,1,pw,1,30,NA,NA,NA,NA,NA,NA,,NA,256452.4844,2633546.5,25.45400047,918.8729858,25.45400047,0,0,0,1,8,12,0,1,0,0,0,0,0,1,2,1,switch,0,0,0,0to50,none,NA,NA,NA,NA,51to150,unsafe,0,90.60890149,23.7922506
563,118,1,2,0,2,1,0,0,12,1,1,pw,1,30,NA,NA,NA,NA,NA,NA,,NA,256500.0469,2633555.75,67.40100098,878.2180176,67.40100098,0,0,0,0,4,14,6,1,0,0,0,0,0,0,1,2,switch,1,0,0,50to100,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.60933005,23.79232727
564,77,1,2,1,1,0,0,0,12,1,1,pw,1,12,NA,NA,NA,NA,NA,NA,,NA,256479.6875,2633547.5,45.57600021,893.9119873,45.57600021,0,0,0,1,7,14,5,1,0,0,0,0,0,1,2,2,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.6091466,23.79225888
565,66,0,2,1,1,0,0,0,12,1,1,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,256478.2188,2633561,52.76100159,900.3610229,52.76100159,0,0,0,0,5,14,0,1,0,0,0,0,0,0,1,2,switch,0,0,0,50to100,none,NA,NA,NA,NA,51to150,unsafe,0,90.60913337,23.79237081
566,110,1,2,1,2,0,0,0,12,0,0,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,256430.9219,2633568.5,30.54100037,947.0289917,30.54100037,0,0,0,2,7,12,0,1,0,0,0,0,0,1,1,1,switch,1,0,0,0to50,none,NA,NA,NA,NA,51to150,unsafe,0,90.60870721,23.79243301
567,65,2,0,0,3,0,0,0,12,1,1,dugnew,NA,24,NA,NA,NA,NA,NA,NA,,NA,256445.9063,2633590.25,39.76399994,941.5540161,39.76399994,0,0,0,2,4,11,0,NA,NA,1,0,0,0,1,1,2,switch,0,0,0,0to50,none,NA,NA,NA,NA,51to150,unsafe,0,90.60884223,23.79261334
568,82,0,2,1,2,1,0,0,12,1,1,pw,1,18,NA,NA,NA,NA,NA,NA,,NA,256414.2344,2633596.75,16.39900017,973.2009888,16.39900017,0,0,0,1,4,12,5,1,0,0,0,0,0,1,1,2,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.60855686,23.79266724
569,222,2,2,1,2,0,23,2,NA,1,1,dugnew,NA,8,NA,NA,NA,NA,NA,NA,,NA,256416.8438,2633610.25,29.31900024,976.1459961,29.31900024,0,0,0,2,4,12,5,NA,NA,1,0,0,0,1,1,2,switch,0,1,0,0to50,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.60858038,23.79277917
570,282,0,2,1,1,1,0,0,12,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,1,256440.5938,2633597.5,36.06100082,949.2680054,36.06100082,0,0,0,2,4,11,0,1,0,0,0,0,0,1,1,2,switch,0,1,0,0to50,none,NA,NA,NA,NA,251to350,unsafe,0,90.60879437,23.79267345
571,5,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,256459.5625,2633623.75,3.707000017,942.9749756,3.707000017,0,0,0,2,4,9,8,0,0,0,0,0,0,1,1,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60896529,23.79289109
572,5,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,3,NA,NA,NA,,NA,256473.0625,2633648.5,15.04199982,941.8889771,15.04199982,0,0,0,2,4,16,0,0,0,0,0,0,0,1,1,3,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.60908694,23.79309629
573,64,0,2,1,1,0,23,0,12,0,0,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,256441.5156,2633662.75,22.60700035,976.5100098,22.60700035,0,0,0,2,3,15,6,0,0,0,0,0,0,1,1,3,noswitch,0,0,0,0to50,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.6088027,23.79321445
574,126,0,2,1,1,1,0,0,12,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,256389.6094,2633779,27.14100075,1078.790039,27.14100075,0,0,0,6,12,18,6,1,0,0,0,0,0,2,2,2,switch,1,0,0,0to50,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.60833504,23.7941783
575,153,0,2,1,1,1,0,0,12,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,256380.2813,2633759.75,9.44699955,1076.838013,9.44699955,0,0,0,4,11,19,5,1,0,0,0,0,0,1,2,2,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.60825099,23.7940187
576,5,0,13,1,1,0,23,1,23,1,1,no,NA,NA,NA,NA,1,NA,NA,1,,NA,256551.0156,2633787.5,7.502999783,949.8400269,7.502999783,0,0,0,5,12,21,8,0,0,0,0,0,0,1,2,2,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60978938,23.79424872
577,5,0,13,1,1,0,23,1,23,1,1,no,NA,NA,NA,NA,2,NA,NA,0,,NA,256560.5156,2633756,9.779999733,923.5930176,9.779999733,0,0,0,6,10,18,12,0,0,0,0,0,0,2,1,2,noswitch,0,0,0,0to50,over10,0,1,1,NA,0to50,safe,0,90.60987497,23.79398755
578,5,0,13,1,1,1,23,1,23,1,1,no,NA,NA,NA,NA,0,NA,NA,1,,NA,256571.5,2633742,6.281000137,906.4949951,6.281000137,0,0,0,7,10,17,8,0,0,0,0,0,0,2,1,2,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60997394,23.79387147
579,5,0,13,1,1,1,23,1,23,1,1,no,NA,NA,NA,NA,0,NA,NA,1,,NA,256580.5469,2633714,6.186999798,883.0440063,6.186999798,0,0,0,5,10,16,14,0,0,0,0,0,0,1,1,2,noswitch,0,0,0,0to50,over10,0,1,1,NA,0to50,safe,0,90.61005545,23.79363932
580,5,0,13,1,1,1,23,1,23,1,1,no,NA,NA,NA,NA,5,NA,NA,3,,NA,256589.5,2633711.5,3.227999926,874.3079834,3.227999926,0,0,0,5,11,15,7,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.61013612,23.79361859
581,5,0,13,1,1,0,23,1,23,1,1,no,NA,NA,NA,NA,1,NA,NA,0,,NA,256572.2344,2633695,8.166000366,879.4000244,8.166000366,0,0,0,4,11,16,8,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60998054,23.79348179
582,5,0,3,1,1,1,23,1,23,1,1,no,NA,NA,NA,NA,3,NA,NA,1,,NA,256617.4219,2633653.75,4.164000034,819.1270142,4.164000034,0,0,0,2,8,12,8,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.61038768,23.79313977
583,5,0,13,1,1,0,23,1,23,1,1,no,NA,NA,NA,NA,1,NA,NA,1,,NA,256652.0156,2633649.5,3.792999983,787.7319946,3.792999983,0,0,0,2,6,10,8,0,0,0,0,0,0,1,1,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.61069939,23.79310452
584,5,0,13,1,1,1,23,1,23,2,1,no,NA,NA,NA,NA,5,NA,NA,2,,NA,256545.6406,2633649.75,7.157999992,878.6920166,7.157999992,0,0,0,2,9,14,8,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.6097409,23.79310663
585,180,2,0,1,1,0,0,2,NA,1,1,dugnew,NA,9,NA,NA,NA,NA,NA,NA,,NA,256555.2188,2633653.25,16.6970005,872.1389771,16.6970005,0,0,0,2,11,14,0,NA,NA,1,0,0,0,1,2,1,switch,1,0,0,0to50,none,NA,NA,NA,NA,151to250,unsafe,0,90.60982721,23.79313564
588,10,0,1,1,1,1,0,1,23,1,1,pw,0,36,NA,NA,NA,NA,NA,NA,,NA,256561.9531,2633569.25,42.5870018,827.0750122,42.5870018,0,0,0,1,3,14,7,1,0,0,0,0,0,1,1,3,switch,0,0,0,0to50,6to10,1,1,1,1,0to50,safe,0,90.60988786,23.79243918
589,124,0,2,1,1,1,0,0,23,1,1,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,256566.4375,2633552.25,50.47700119,815.9379883,50.47700119,0,0,0,0,3,14,8,1,0,0,0,0,0,0,1,3,switch,1,0,0,50to100,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.60992826,23.79229823
