idno,psu,dweight,stratval,gvjbevn,gvhlthc,gvslvol,gvslvue,gvcldcr,gvpdlwk,sbprvpv,sbeqsoc,sbcwkfm
129213,292,0.5153, Lancashire  ,6,10,10,5,6,8,2,2,2
129214,292,2.0613, Lancashire  ,6,10,9,8,6,5,2,3,2
129216,292,0.5153, Lancashire  ,6,9,9,8,8,8,2,4,2
129218,292,2.0613, Lancashire  ,8,10,10,9,9,7,4,2,2
129220,292,1.0307, Lancashire  ,10,10,10,3,10,7,2,3,2
129301,293,1.0307, Lancashire  ,2,10,10,8,10,10,2,4,2
129302,293,1.0307, Lancashire  ,10,10,10,10,9,10,3,5,1
129307,293,3.092, Lancashire  ,10,10,9,3,9,10,2,4,2
129310,293,1.0307, Lancashire  ,9,10,10,10,10,8,2,3,2
129313,293,2.5767, Lancashire  ,8,9,9,9,9,10,3,2,2
129317,293,0.5153, Lancashire  ,10,10,10,10,6,10,2,4,2
129318,293,2.5767, Lancashire  ,10,10,10,5,8,8,2,4,4
129320,293,3.092, Lancashire  ,10,10,10,10,10,10,1,4,2
129403,294,1.0307, South Yorkshire  ,10,9,7,8,5,4,1,2,2
129404,294,1.0307, South Yorkshire  ,10,10,10,5,8,8,3,2,3
129406,294,0.5153, South Yorkshire  ,8,8,8,3,6,0,4,4,3
129408,294,1.0307, South Yorkshire  ,7,9,9,0,5,5,2,4,3
129411,294,1.546, South Yorkshire  ,10,10,10,10,10,10,2,4,2
129413,294,1.0307, South Yorkshire  ,3,10,10,7,7,10,2,4,2
129414,294,1.0307, South Yorkshire  ,6,9,9,9,9,10,2,2,2
129420,294,1.0307, South Yorkshire  ,7,8,8,5,7,8,2,4,2
129501,295,1.0307, South Yorkshire  ,6,8,8,7,8,8,3,2,2
129502,295,1.0307, South Yorkshire  ,6,5,5,4,4,5,2,2,2
129504,295,0.5153, South Yorkshire  ,4,8,6,5,6,5,2,3,2
129507,295,1.0307, South Yorkshire  ,6,9,9,6,8,8,2,2,2
129509,295,1.0307, South Yorkshire  ,10,10,10,7,8,10,2,2,2
129510,295,1.0307, South Yorkshire  ,7,9,9,5,4,8,2,2,3
129511,295,0.5153, South Yorkshire  ,10,10,10,8,8,8,2,3,2
129513,295,1.0307, South Yorkshire  ,0,10,10,5,5,5,4,4,3
129514,295,1.546, South Yorkshire  ,10,10,10,1,5,10,3,3,2
129515,295,1.0307, South Yorkshire  ,3,9,9,3,5,5,3,4,4
129518,295,1.0307, South Yorkshire  ,5,8,8,3,5,8,2,2,3
129519,295,1.0307, South Yorkshire  ,4,7,6,6,6,5,3,3,3
129520,295,1.0307, South Yorkshire  ,8,10,10,3,5,9,4,3,4
129601,296,1.0307, South Yorkshire  ,4,5,4,3,3,4,3,2,2
129603,296,0.5153, South Yorkshire  ,8,9,10,3,6,7,5,4,3
129605,296,1.0307, South Yorkshire  ,6,6,6,6,6,6,2,2,2
129606,296,1.0307, South Yorkshire  ,8,10,10,3,10,9,1,5,3
129610,296,0.5153, South Yorkshire  ,1,10,8,8,4,4,1,1,2
129612,296,1.0307, South Yorkshire  ,6,9,8,7,7,7,3,4,2
129613,296,4, South Yorkshire  ,8,7,8,6,8,7,3,4,2
129614,296,1.0307, South Yorkshire  ,5,10,10,5,10,10,5,5,3
129615,296,0.5153, South Yorkshire  ,4,3,5,4,8,5,3,4,4
129618,296,3.092, South Yorkshire  ,6,8,7,4,7,5,3,2,4
129620,296,1.546, South Yorkshire  ,5,10,10,3,5,4,3,2,1
129701,297,1.0307, South Yorkshire  ,7,7,7,5,7,7,2,4,1
129702,297,0.5153, South Yorkshire  ,8,10,10,5,5,10,2,2,2
129707,297,1.0307, South Yorkshire  ,1,7,6,2,8,9,2,4,2
129708,297,1.0307, South Yorkshire  ,3,7,7,3,6,6,2,2,4
129713,297,1.0307, South Yorkshire  ,6,9,10,7,8,6,2,4,4
129715,297,1.0307, South Yorkshire  ,10,10,10,10,10,5,2,4,3
129716,297,1.0307, South Yorkshire  ,0,8,8,3,5,5,2,4,3
129717,297,1.0307, South Yorkshire  ,1,10,8,8,5,5,2,2,1
129718,297,1.0307, South Yorkshire  ,7,10,10,0,10,10,3,3,3
129719,297,2.0613, South Yorkshire  ,7,8,8,3,4,6,2,4,2
129720,297,1.0307, South Yorkshire  ,7,8,8,8,7,7,2,2,2
129801,298,2.0613, South Yorkshire  ,10,10,10,10,10,10,3,2,3
129802,298,1.0307, South Yorkshire  ,6,6,8,6,8,6,3,4,4
129804,298,1.0307, South Yorkshire  ,5,8,8,8,8,10,3,3,4
129806,298,1.0307, South Yorkshire  ,4,8,9,7,8,8,2,3,2
129808,298,1.0307, South Yorkshire  ,3,10,8,7,7,6,2,2,4
129811,298,0.5153, South Yorkshire  ,6,10,10,6,6,8,1,4,3
129812,298,3.092, South Yorkshire  ,5,10,10,3,5,7,3,4,3
129819,298,0.5153, South Yorkshire  ,2,8,8,4,6,5,3,3,4
129901,299,1.0307, West Yorkshire  ,2,8,8,6,8,8,4,4,3
129906,299,0.5153, West Yorkshire  ,0,10,7,8,6,5,2,4,2
129910,299,1.0307, West Yorkshire  ,6,8,8,5,8,7,NA,4,2
129912,299,1.0307, West Yorkshire  ,7,10,8,6,8,8,2,3,2
129913,299,0.5153, West Yorkshire  ,9,10,10,8,10,10,4,4,2
129914,299,1.0307, West Yorkshire  ,8,10,9,8,8,7,1,1,2
129917,299,0.5153, West Yorkshire  ,NA,10,NA,NA,NA,NA,NA,NA,NA
129918,299,0.5153, West Yorkshire  ,5,5,5,5,5,5,NA,NA,NA
129919,299,0.5153, West Yorkshire  ,8,10,7,7,7,6,2,2,2
129920,299,1.0307, West Yorkshire  ,2,10,8,4,4,7,2,2,2
130002,300,1.0307, West Yorkshire  ,5,8,8,4,8,8,2,2,2
130005,300,1.0307, West Yorkshire  ,8,10,7,7,5,5,2,2,2
130006,300,3.092, West Yorkshire  ,3,10,7,4,7,7,4,5,4
130010,300,1.0307, West Yorkshire  ,4,9,9,3,8,8,2,3,2
130011,300,1.546, West Yorkshire  ,7,8,9,7,8,9,1,2,3
130018,300,1.0307, West Yorkshire  ,3,8,8,6,NA,6,NA,3,2
130019,300,0.5153, West Yorkshire  ,5,10,10,4,7,8,2,4,2
130101,301,1.0141, West Yorkshire  ,0,10,7,3,2,5,2,3,2
130103,301,1.0141, West Yorkshire  ,8,10,10,10,10,10,2,2,3
130104,301,0.5071, West Yorkshire  ,7,10,10,8,6,3,3,3,2
130105,301,1.0141, West Yorkshire  ,9,9,9,8,7,7,2,3,3
130106,301,0.5071, West Yorkshire  ,8,9,9,8,9,9,2,2,2
130108,301,2.0282, West Yorkshire  ,5,10,10,7,8,8,3,3,3
130110,301,1.0141, West Yorkshire  ,7,10,8,5,5,10,2,2,3
130111,301,1.5212, West Yorkshire  ,8,7,9,7,9,9,2,4,2
130112,301,1.0141, West Yorkshire  ,7,9,7,6,7,8,4,4,4
130113,301,0.5071, West Yorkshire  ,6,9,9,6,6,8,2,3,3
130116,301,1.5212, West Yorkshire  ,10,9,7,10,6,5,2,2,2
130117,301,1.0141, West Yorkshire  ,8,8,9,9,7,9,2,2,2
130201,302,1.0141, West Yorkshire  ,5,10,10,6,8,10,2,3,2
130204,302,1.0141, West Yorkshire  ,10,10,10,8,8,7,3,4,4
130205,302,0.5071, West Yorkshire  ,8,10,10,7,10,10,2,3,4
130206,302,1.5212, West Yorkshire  ,1,10,10,6,8,10,4,4,2
130210,302,1.0141, West Yorkshire  ,1,9,10,3,6,8,2,4,3
130212,302,0.5071, West Yorkshire  ,6,9,10,5,NA,5,4,3,3
130215,302,2.0282, West Yorkshire  ,10,10,10,1,10,10,2,2,2
130218,302,1.0141, West Yorkshire  ,6,6,8,8,8,6,2,3,2
130301,303,0.5071, West Yorkshire  ,10,10,10,6,2,5,2,2,2
130304,303,0.5071, West Yorkshire  ,8,9,9,9,9,7,2,2,1
130305,303,0.5071, West Yorkshire  ,6,8,9,6,5,7,2,2,3
130306,303,1.0141, West Yorkshire  ,5,6,5,5,5,7,3,3,2
130307,303,1.0141, West Yorkshire  ,6,9,7,6,6,7,3,4,4
130308,303,0.5071, West Yorkshire  ,8,8,8,5,7,9,2,2,2
130310,303,1.0141, West Yorkshire  ,9,9,9,7,7,8,2,2,2
130311,303,1.0141, West Yorkshire  ,8,10,8,8,6,9,4,2,2
130312,303,1.0141, West Yorkshire  ,5,9,9,7,6,6,4,2,3
130315,303,0.5071, West Yorkshire  ,7,8,9,6,7,7,2,2,2
130318,303,1.0141, West Yorkshire  ,7,8,8,6,7,7,4,2,2
130319,303,1.0141, West Yorkshire  ,2,8,9,2,7,8,1,4,2
130320,303,1.0141, West Yorkshire  ,7,10,8,4,8,8,4,4,3
130407,304,2.5353, West Yorkshire  ,4,8,9,3,6,6,4,NA,4
130408,304,1.0141, West Yorkshire  ,2,5,8,4,6,6,2,2,2
130409,304,1.0141, West Yorkshire  ,6,10,8,5,5,8,3,2,2
130410,304,2.0282, West Yorkshire  ,5,8,8,5,6,8,2,3,2
130413,304,0.5071, West Yorkshire  ,8,9,10,5,8,8,1,2,1
130414,304,1.0141, West Yorkshire  ,10,9,10,10,NA,10,2,NA,NA
130415,304,1.0141, West Yorkshire  ,6,10,10,4,10,8,2,4,4
130416,304,1.0141, West Yorkshire  ,10,10,10,10,10,10,1,2,2
130417,304,2.0282, West Yorkshire  ,7,7,5,5,5,6,2,4,4
130420,304,0.5071, West Yorkshire  ,8,10,7,5,10,9,5,5,5
130501,305,1.5212, West Yorkshire  ,10,10,10,10,10,5,1,1,1
130502,305,0.5071, West Yorkshire  ,10,10,10,10,10,10,5,5,5
130503,305,1.0141, West Yorkshire  ,10,10,10,10,10,10,1,2,1
130504,305,0.5071, West Yorkshire  ,10,10,10,10,10,10,1,1,1
130505,305,2.0282, West Yorkshire  ,10,10,10,10,10,10,2,2,5
130506,305,0.5071, West Yorkshire  ,10,8,8,8,8,6,2,2,2
130508,305,1.0141, West Yorkshire  ,10,10,10,10,10,10,1,1,1
130509,305,1.0141, West Yorkshire  ,10,10,10,10,10,10,3,2,2
130511,305,1.0141, West Yorkshire  ,10,10,9,10,1,5,1,2,1
130512,305,0.5071, West Yorkshire  ,10,10,10,10,10,10,1,1,1
130513,305,1.0141, West Yorkshire  ,10,10,10,10,10,10,1,1,1
130515,305,0.5071, West Yorkshire  ,10,10,10,10,10,10,1,1,1
130516,305,0.5071, West Yorkshire  ,10,10,10,10,10,10,1,1,1
130517,305,1.0141, West Yorkshire  ,10,10,10,10,10,10,1,1,1
130518,305,2.0282, West Yorkshire  ,10,10,10,10,10,10,1,1,1
130602,306,0.5071, West Yorkshire  ,3,10,7,5,6,8,2,4,NA
130604,306,0.5071, West Yorkshire  ,10,10,10,10,8,10,2,2,1
130606,306,2.5353, West Yorkshire  ,7,10,8,5,8,8,2,2,2
130607,306,0.5071, West Yorkshire  ,0,10,9,4,1,7,2,4,2
130610,306,1.5212, West Yorkshire  ,8,9,9,8,9,5,2,2,2
130615,306,2.0282, West Yorkshire  ,9,10,10,10,10,10,2,2,2
130618,306,0.5071, West Yorkshire  ,5,10,10,5,10,0,2,3,3
130619,306,0.5071, West Yorkshire  ,9,10,10,4,5,5,3,3,2
130702,307,1.0141, North Yorkshire and Humberside  ,3,8,8,6,3,5,2,3,2
130703,307,1.5212, North Yorkshire and Humberside  ,6,7,10,4,4,7,4,3,3
130708,307,0.5071, North Yorkshire and Humberside  ,6,7,7,6,6,6,2,2,2
130709,307,1.0141, North Yorkshire and Humberside  ,4,8,8,4,6,7,2,4,NA
130712,307,0.5071, North Yorkshire and Humberside  ,7,7,9,4,5,6,NA,2,2
130713,307,0.5071, North Yorkshire and Humberside  ,3,9,8,6,4,NA,2,2,NA
130715,307,1.0141, North Yorkshire and Humberside  ,6,10,10,10,5,4,2,2,2
130718,307,1.0141, North Yorkshire and Humberside  ,3,7,8,5,5,5,2,NA,4
130720,307,0.5071, North Yorkshire and Humberside  ,6,9,8,4,6,5,3,4,2
130804,308,1.5212, North Yorkshire and Humberside  ,9,10,10,10,9,7,5,5,4
130805,308,1.0141, North Yorkshire and Humberside  ,7,9,9,8,8,8,2,2,2
130806,308,0.5071, North Yorkshire and Humberside  ,8,10,10,NA,NA,8,1,2,4
130807,308,0.5071, North Yorkshire and Humberside  ,6,8,8,4,7,8,2,4,4
130808,308,1.0141, North Yorkshire and Humberside  ,10,10,10,10,5,10,4,4,3
130809,308,0.5071, North Yorkshire and Humberside  ,7,9,10,7,4,6,2,2,2
130810,308,1.0141, North Yorkshire and Humberside  ,6,10,10,5,5,10,4,4,2
130813,308,1.0141, North Yorkshire and Humberside  ,7,10,10,10,10,5,2,2,3
130814,308,0.5071, North Yorkshire and Humberside  ,6,10,8,7,7,9,1,2,2
130816,308,1.0141, North Yorkshire and Humberside  ,10,10,10,6,4,9,4,4,4
130819,308,1.0141, North Yorkshire and Humberside  ,3,8,9,5,4,5,3,4,3
130905,309,0.5071, North Yorkshire and Humberside  ,4,10,10,5,4,7,2,3,2
130906,309,0.5071, North Yorkshire and Humberside  ,7,10,10,5,8,9,3,4,4
130907,309,0.5071, North Yorkshire and Humberside  ,10,10,10,10,10,10,4,4,2
130908,309,1.0141, North Yorkshire and Humberside  ,10,10,10,9,9,8,3,4,3
130909,309,0.5071, North Yorkshire and Humberside  ,7,9,10,7,7,7,2,4,4
130911,309,1.0141, North Yorkshire and Humberside  ,7,10,7,7,7,10,2,4,2
130913,309,0.5071, North Yorkshire and Humberside  ,5,8,9,7,7,7,4,4,4
130916,309,0.5071, North Yorkshire and Humberside  ,7,8,9,8,7,6,3,3,2
130917,309,0.5071, North Yorkshire and Humberside  ,10,10,10,10,5,4,2,3,2
130918,309,1.0141, North Yorkshire and Humberside  ,2,7,7,3,6,7,4,3,2
130919,309,0.5071, North Yorkshire and Humberside  ,5,8,8,7,9,9,2,4,4
130920,309,0.5071, North Yorkshire and Humberside  ,8,8,8,8,10,8,2,2,2
131001,310,0.5071, North Yorkshire and Humberside  ,7,8,8,6,8,8,2,2,2
131003,310,0.5071, North Yorkshire and Humberside  ,NA,10,10,NA,NA,NA,2,3,2
131004,310,1.0141, North Yorkshire and Humberside  ,6,10,10,5,NA,5,3,2,2
131005,310,1.5212, North Yorkshire and Humberside  ,9,10,9,8,10,10,5,5,5
131006,310,2.0282, North Yorkshire and Humberside  ,5,8,8,6,8,8,2,2,2
131007,310,1.0141, North Yorkshire and Humberside  ,2,4,7,4,5,6,4,2,2
131011,310,0.5071, North Yorkshire and Humberside  ,10,10,10,7,NA,7,3,NA,NA
131012,310,1.0141, North Yorkshire and Humberside  ,5,8,9,6,8,6,2,4,4
131013,310,1.0141, North Yorkshire and Humberside  ,0,10,10,10,1,7,1,2,3
131014,310,1.5212, North Yorkshire and Humberside  ,4,9,5,3,NA,NA,4,4,NA
131017,310,2.0282, North Yorkshire and Humberside  ,0,8,9,6,9,7,2,4,4
131018,310,1.0141, North Yorkshire and Humberside  ,9,10,10,6,10,9,2,2,2
131019,310,1.0141, North Yorkshire and Humberside  ,4,7,8,3,4,5,4,4,4
131020,310,1.5212, North Yorkshire and Humberside  ,4,7,7,5,6,4,2,4,4
131101,311,0.5071, North Yorkshire and Humberside  ,8,8,8,6,6,8,3,3,3
131102,311,0.5071, North Yorkshire and Humberside  ,9,10,9,7,6,6,2,2,2
131104,311,0.5071, North Yorkshire and Humberside  ,4,7,8,6,6,8,3,4,4
131105,311,1.0141, North Yorkshire and Humberside  ,8,10,5,5,7,8,4,4,4
131108,311,1.0141, North Yorkshire and Humberside  ,10,10,8,6,6,6,4,4,2
131109,311,0.5071, North Yorkshire and Humberside  ,6,9,10,6,6,5,2,2,2
131111,311,1.0141, North Yorkshire and Humberside  ,2,8,8,5,5,4,2,4,2
131112,311,0.5071, North Yorkshire and Humberside  ,5,10,10,5,5,5,2,2,4
131116,311,1.0141, North Yorkshire and Humberside  ,7,9,9,8,9,8,2,2,3
131117,311,1.0141, North Yorkshire and Humberside  ,2,9,9,6,9,8,3,3,4
131119,311,1.0141, North Yorkshire and Humberside  ,9,9,9,5,9,9,2,3,3
131205,312,0.5071, North Yorkshire and Humberside  ,2,10,8,8,8,5,1,3,2
131208,312,1.0141, North Yorkshire and Humberside  ,5,6,7,8,5,5,2,4,2
131209,312,0.5071, North Yorkshire and Humberside  ,2,10,10,4,8,5,4,4,4
131211,312,0.5071, North Yorkshire and Humberside  ,7,10,10,8,5,10,3,2,3
131214,312,0.5071, North Yorkshire and Humberside  ,6,8,9,6,3,4,2,3,3
131217,312,1.0141, North Yorkshire and Humberside  ,3,8,9,5,3,5,3,4,4
131303,313,1.0141, North Yorkshire and Humberside  ,9,10,10,9,10,10,2,2,2
131304,313,1.0141, North Yorkshire and Humberside  ,5,10,10,6,7,7,2,2,2
131307,313,1.0141, North Yorkshire and Humberside  ,8,10,10,7,7,7,2,4,2
131309,313,1.0141, North Yorkshire and Humberside  ,10,10,10,NA,6,7,4,3,4
131310,313,1.5212, North Yorkshire and Humberside  ,10,10,8,5,5,5,4,4,4
131311,313,2.0282, North Yorkshire and Humberside  ,4,8,8,4,5,4,4,4,3
131312,313,0.5071, North Yorkshire and Humberside  ,5,9,7,5,4,8,2,3,4
131313,313,2.0282, North Yorkshire and Humberside  ,8,9,9,6,8,8,3,3,4
131315,313,1.0141, North Yorkshire and Humberside  ,3,10,10,5,7,10,2,3,4
131317,313,1.0141, North Yorkshire and Humberside  ,6,8,7,4,4,4,2,2,4
131318,313,1.5212, North Yorkshire and Humberside  ,4,10,8,0,8,7,2,4,3
131319,313,0.5071, North Yorkshire and Humberside  ,9,10,10,9,9,8,1,1,2
131401,314,1.0141, Cleveland and County Durham  ,0,10,10,5,5,5,2,2,2
131402,314,0.5071, Cleveland and County Durham  ,4,8,9,9,6,8,2,2,2
131404,314,0.5071, Cleveland and County Durham  ,5,10,10,5,9,5,2,2,4
131406,314,1.0141, Cleveland and County Durham  ,7,9,9,8,7,7,2,2,2
131407,314,1.0141, Cleveland and County Durham  ,10,10,10,6,6,10,2,3,4
131408,314,1.0141, Cleveland and County Durham  ,8,10,6,4,4,8,4,4,2
131410,314,1.0141, Cleveland and County Durham  ,6,7,8,5,6,8,3,2,2
131411,314,1.5212, Cleveland and County Durham  ,10,10,10,9,10,9,2,2,2
131412,314,1.0141, Cleveland and County Durham  ,10,10,10,0,10,8,3,2,2
131413,314,0.5071, Cleveland and County Durham  ,4,8,8,6,6,6,2,4,2
131414,314,1.0141, Cleveland and County Durham  ,9,10,10,9,8,8,4,2,2
131415,314,1.0141, Cleveland and County Durham  ,10,10,10,3,10,10,2,2,2
131416,314,2.0282, Cleveland and County Durham  ,2,10,8,3,8,7,3,4,4
131419,314,1.0141, Cleveland and County Durham  ,7,7,6,2,2,5,2,2,2
131420,314,0.5071, Cleveland and County Durham  ,9,9,9,9,9,9,2,3,2
131501,315,1.0141, Cleveland and County Durham  ,6,7,6,6,6,6,2,2,4
131503,315,0.5071, Cleveland and County Durham  ,9,9,9,8,6,7,2,1,2
131505,315,0.5071, Cleveland and County Durham  ,10,5,10,5,5,10,5,2,2
131507,315,1.5212, Cleveland and County Durham  ,7,10,4,2,8,8,3,3,NA
131508,315,1.0141, Cleveland and County Durham  ,5,10,10,6,10,10,3,3,2
131509,315,0.5071, Cleveland and County Durham  ,6,8,8,6,6,7,2,4,4
131510,315,0.5071, Cleveland and County Durham  ,5,6,10,10,10,10,3,2,NA
131512,315,1.0141, Cleveland and County Durham  ,8,10,10,8,10,10,4,4,2
131514,315,0.5071, Cleveland and County Durham  ,8,8,6,6,6,6,4,4,3
131517,315,1.5212, Cleveland and County Durham  ,2,10,10,10,7,8,NA,NA,3
131519,315,2.5353, Cleveland and County Durham  ,10,10,10,10,10,10,3,NA,NA
131601,316,1.5212, Cleveland and County Durham  ,8,10,10,7,8,8,2,2,2
131602,316,1.0141, Cleveland and County Durham  ,3,10,10,10,7,10,2,3,2
131604,316,1.0141, Cleveland and County Durham  ,5,6,7,5,4,6,3,4,2
131609,316,1.0141, Cleveland and County Durham  ,10,10,10,7,8,8,3,2,2
131611,316,1.0141, Cleveland and County Durham  ,4,10,8,3,5,7,2,3,2
131612,316,2.0282, Cleveland and County Durham  ,10,10,10,10,10,10,4,5,2
131705,317,0.5071, Cleveland and County Durham  ,7,9,6,5,7,6,3,3,4
131709,317,1.0141, Cleveland and County Durham  ,6,8,9,5,7,6,2,4,3
131710,317,0.5071, Cleveland and County Durham  ,7,10,6,8,9,10,4,3,2
131713,317,1.0141, Cleveland and County Durham  ,2,10,7,7,7,5,3,4,4
131718,317,0.5071, Cleveland and County Durham  ,5,7,8,5,8,8,2,2,2
131719,317,0.5071, Cleveland and County Durham  ,4,7,8,4,6,5,2,4,3
131801,318,0.5071, Tyne & Wear   ,6,9,8,5,6,9,3,3,3
131802,318,1.0141, Tyne & Wear   ,5,9,8,7,6,8,2,2,2
131804,318,1.5212, Tyne & Wear   ,10,10,10,10,10,10,2,4,2
131805,318,1.5212, Tyne & Wear   ,10,9,9,9,9,9,4,4,3
131806,318,1.0141, Tyne & Wear   ,5,8,8,8,8,7,4,2,2
131807,318,0.5071, Tyne & Wear   ,5,10,8,8,10,7,3,3,2
131808,318,1.0141, Tyne & Wear   ,4,7,6,5,5,6,3,3,4
131809,318,0.5071, Tyne & Wear   ,4,7,9,9,10,10,2,3,2
131812,318,1.0141, Tyne & Wear   ,7,9,9,6,9,9,2,3,3
131816,318,1.0141, Tyne & Wear   ,9,10,10,9,9,7,2,4,4
131817,318,1.0141, Tyne & Wear   ,3,9,7,6,6,5,2,4,2
131818,318,1.5212, Tyne & Wear   ,4,9,9,6,6,7,3,3,2
131819,318,2.5353, Tyne & Wear   ,7,7,7,7,7,8,3,4,2
131901,319,0.5071, Tyne & Wear   ,4,9,9,6,5,5,4,4,3
131902,319,0.5071, Tyne & Wear   ,9,8,9,5,5,7,3,4,2
131903,319,1.0141, Tyne & Wear   ,7,10,7,7,4,5,3,2,3
131907,319,0.5071, Tyne & Wear   ,6,10,10,4,8,10,4,5,2
131910,319,1.5212, Tyne & Wear   ,4,7,7,7,7,7,4,3,2
131915,319,0.5071, Tyne & Wear   ,7,10,10,7,4,10,2,2,3
131916,319,1.5212, Tyne & Wear   ,6,9,10,6,6,6,3,2,3
131918,319,1.0141, Tyne & Wear   ,7,8,8,4,6,6,2,3,2
131920,319,0.5071, Tyne & Wear   ,4,8,8,6,6,8,2,4,3
132001,320,0.5071, Tyne & Wear   ,1,10,8,5,10,10,3,3,2
132005,320,0.5071, Tyne & Wear   ,5,8,6,7,8,7,2,2,2
132006,320,0.5071, Tyne & Wear   ,3,7,7,4,8,7,2,2,2
132007,320,1.0141, Tyne & Wear   ,9,10,10,10,10,10,3,2,2
132009,320,1.0141, Tyne & Wear   ,0,10,2,2,10,10,2,5,5
132010,320,1.0141, Tyne & Wear   ,10,10,10,10,10,10,3,4,1
132012,320,1.0141, Tyne & Wear   ,4,9,8,5,8,9,4,2,5
132013,320,1.0141, Tyne & Wear   ,6,8,8,7,8,8,2,2,2
132014,320,1.0141, Tyne & Wear   ,4,10,10,5,5,5,4,4,3
132015,320,0.5071, Tyne & Wear   ,7,9,8,7,6,9,4,4,4
132019,320,1.0141, Tyne & Wear   ,8,9,8,8,7,8,4,2,4
132102,321,1.5212, Tyne & Wear   ,8,9,9,6,8,9,2,2,3
132103,321,0.5071, Tyne & Wear   ,3,9,9,9,7,8,4,4,4
132104,321,1.0141, Tyne & Wear   ,1,6,5,4,3,8,2,3,3
132106,321,1.0141, Tyne & Wear   ,5,8,7,5,8,7,2,2,2
132107,321,0.5071, Tyne & Wear   ,10,10,7,5,3,2,2,3,3
132109,321,0.5071, Tyne & Wear   ,9,10,10,8,4,0,2,3,2
132111,321,0.5071, Tyne & Wear   ,2,9,7,3,9,NA,2,4,2
132113,321,1.0141, Tyne & Wear   ,5,10,10,10,10,3,2,3,3
132117,321,1.0141, Tyne & Wear   ,4,7,8,5,7,6,2,3,2
132118,321,1.0141, Tyne & Wear   ,2,8,10,6,8,9,2,2,3
132119,321,1.0141, Tyne & Wear   ,8,10,10,10,10,10,2,3,2
132120,321,2.0282, Tyne & Wear   ,0,8,10,6,7,10,3,3,3
132203,322,2.0282, Northumberland and Cumbria  ,6,8,6,6,5,7,2,2,2
132204,322,1.0141, Northumberland and Cumbria  ,9,10,9,6,7,6,4,3,3
132205,322,1.0141, Northumberland and Cumbria  ,8,8,8,6,8,8,2,2,2
132207,322,1.0141, Northumberland and Cumbria  ,7,9,9,6,7,8,3,3,3
132215,322,1.0141, Northumberland and Cumbria  ,6,8,10,7,9,8,2,4,2
132220,322,1.0141, Northumberland and Cumbria  ,3,7,7,3,6,7,4,4,2
132301,323,1.0141, Northumberland and Cumbria  ,6,7,7,5,8,7,3,3,2
132302,323,1.0141, Northumberland and Cumbria  ,3,9,7,4,6,7,2,2,1
132303,323,2.0282, Northumberland and Cumbria  ,5,10,7,6,7,9,3,2,2
132304,323,0.5071, Northumberland and Cumbria  ,4,8,7,7,7,6,2,3,2
132305,323,0.5071, Northumberland and Cumbria  ,9,10,10,8,7,8,2,2,2
132306,323,1.5212, Northumberland and Cumbria  ,10,9,10,5,10,7,2,1,1
132307,323,1.0141, Northumberland and Cumbria  ,3,8,8,3,6,8,3,3,3
132308,323,1.0141, Northumberland and Cumbria  ,7,9,9,6,6,8,2,2,2
132310,323,1.0141, Northumberland and Cumbria  ,5,4,4,5,5,5,3,3,3
132311,323,1.0141, Northumberland and Cumbria  ,6,10,8,7,9,8,2,3,2
132313,323,1.0141, Northumberland and Cumbria  ,5,10,10,7,8,8,3,3,3
132314,323,1.0141, Northumberland and Cumbria  ,5,8,7,6,6,6,2,3,2
132318,323,1.0141, Northumberland and Cumbria  ,8,10,10,8,NA,8,2,2,2
132320,323,1.0141, Northumberland and Cumbria  ,0,6,7,5,5,6,2,2,3
132403,324,1.0141, Northumberland and Cumbria  ,8,10,10,8,8,8,2,2,NA
132405,324,1.0141, Northumberland and Cumbria  ,8,8,8,5,6,7,2,2,2
132407,324,0.5071, Northumberland and Cumbria  ,7,9,8,5,5,8,2,2,3
132408,324,0.5071, Northumberland and Cumbria  ,5,10,10,5,8,10,4,4,2
132410,324,0.5071, Northumberland and Cumbria  ,10,10,10,10,10,10,2,2,3
132415,324,0.5071, Northumberland and Cumbria  ,10,10,10,10,10,0,4,2,4
132419,324,2.0282, Northumberland and Cumbria  ,7,8,6,5,5,5,4,4,3
132420,324,1.0141, Northumberland and Cumbria  ,5,7,8,8,9,8,4,4,4
132504,325,1.0141, Northumberland and Cumbria  ,9,10,9,5,7,1,3,3,3
132505,325,1.0141, Northumberland and Cumbria  ,5,8,8,7,6,7,2,2,NA
132509,325,1.0141, Northumberland and Cumbria  ,7,10,9,9,9,8,1,1,2
132510,325,0.5071, Northumberland and Cumbria  ,NA,10,5,10,1,10,1,3,3
132511,325,1.0141, Northumberland and Cumbria  ,2,9,9,1,4,5,2,2,2
132515,325,0.5071, Northumberland and Cumbria  ,7,10,6,8,10,5,2,3,2
132516,325,0.5071, Northumberland and Cumbria  ,0,10,10,NA,10,0,2,3,2
132517,325,2.0282, Northumberland and Cumbria  ,5,8,8,4,9,5,3,2,2
210103,101,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",8,8,8,8,6,6,2,3,2
210104,101,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",8,8,8,3,8,6,3,2,4
210106,101,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",7,10,10,6,9,7,3,3,3
210107,101,1.546," Postal areas G, ML (Glasgow and Lanarkshire)",6,7,7,4,6,5,3,3,2
210108,101,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",10,10,10,5,10,8,4,4,2
